grid_id,iso_week,cumulative_rainfall_mm,ndvi
LS-00483,2026-W30,4.636874675750732,0.8503790244087469
LS-00484,2026-W30,4.636874675750732,0.8223404951085177
LS-00485,2026-W30,4.636874675750732,0.8685063839005756
LS-00486,2026-W30,4.636874675750732,0.7767717272017728
LS-00487,2026-W30,4.636874675750732,0.8035361391670073
LS-00488,2026-W30,4.636874675750732,0.7703181587044713
LS-00489,2026-W30,4.636874675750732,0.8314094564427434
LS-00490,2026-W30,4.636874675750732,0.8177313060376732
LS-00491,2026-W30,4.636874675750732,0.845986033899156
LS-00492,2026-W30,4.636874675750732,0.7337630078337142
LS-00493,2026-W30,4.636874675750732,0.7462707292321166
LS-00494,2026-W30,4.636874675750732,0.8140544303253611
LS-00495,2026-W30,4.636874675750732,0.6174996472366553
LS-00496,2026-W30,4.636874675750732,0.8391656909570832
LS-00497,2026-W30,4.636874675750732,0.6844949041986722
LS-00498,2026-W30,4.636874675750732,0.5861230994253315
LS-00499,2026-W30,4.636874675750732,0.5477600626276572
LS-00500,2026-W30,4.636874675750732,0.6051739882126359
