pixel_id,lon,lat,rbd_vh,burned,burned_area_hectares,rain_masked,cluster_mean_rbd_vh_burned,cluster_mean_rbd_vh_unburned
PX-033,108.38667976308292,-7.068393813094455,0.37329333052648295,False,0.0,False,1.607720366347629,0.25986592890734783
PX-034,108.38757807836706,-7.068393813094455,0.31823276756612096,False,0.0,False,1.607720366347629,0.25986592890734783
PX-035,108.33996736830872,-7.067495497810335,0.009671520452773308,False,0.0,False,1.607720366347629,0.25986592890734783
PX-036,108.34086568359284,-7.067495497810335,0.03068285044248853,False,0.0,False,1.607720366347629,0.25986592890734783
PX-037,108.34176399887696,-7.067495497810335,0.013649043844253583,False,0.0,False,1.607720366347629,0.25986592890734783
PX-038,108.34266231416107,-7.067495497810335,-0.06678214249747505,False,0.0,False,1.607720366347629,0.25986592890734783
PX-039,108.3435606294452,-7.067495497810335,-0.08772312893868062,False,0.0,False,1.607720366347629,0.25986592890734783
PX-040,108.34445894472931,-7.067495497810335,-0.09349469059873883,False,0.0,False,1.607720366347629,0.25986592890734783
PX-041,108.3803915560941,-7.067495497810335,0.6643680673751646,False,0.0,False,1.607720366347629,0.25986592890734783
PX-042,108.38128987137821,-7.067495497810335,0.6390514955483209,False,0.0,False,1.607720366347629,0.25986592890734783
PX-043,108.38218818666233,-7.067495497810335,0.5931285016984269,False,0.0,False,1.607720366347629,0.25986592890734783
PX-044,108.38308650194645,-7.067495497810335,0.5839366953167122,False,0.0,False,1.607720366347629,0.25986592890734783
PX-045,108.38398481723057,-7.067495497810335,0.5014631612075817,False,0.0,False,1.607720366347629,0.25986592890734783
PX-046,108.38488313251469,-7.067495497810335,0.4746989280628622,False,0.0,False,1.607720366347629,0.25986592890734783
PX-047,108.3857814477988,-7.067495497810335,0.39343625735383725,False,0.0,False,1.607720366347629,0.25986592890734783
PX-048,108.38667976308292,-7.067495497810335,0.30336478243998855,False,0.0,False,1.607720366347629,0.25986592890734783
PX-049,108.38757807836706,-7.067495497810335,0.2529151017810527,False,0.0,False,1.607720366347629,0.25986592890734783
PX-050,108.3390690530246,-7.066597182526216,0.041493363185772125,False,0.0,False,1.607720366347629,0.25986592890734783
PX-051,108.33996736830872,-7.066597182526216,0.032052972007910796,False,0.0,False,1.607720366347629,0.25986592890734783
PX-052,108.34086568359284,-7.066597182526216,0.026705085303781573,False,0.0,False,1.607720366347629,0.25986592890734783
PX-053,108.34176399887696,-7.066597182526216,0.020579514211345185,False,0.0,False,1.607720366347629,0.25986592890734783
PX-054,108.34266231416107,-7.066597182526216,-0.0029212353170606775,False,0.0,False,1.607720366347629,0.25986592890734783
PX-055,108.3435606294452,-7.066597182526216,-0.051413110119439054,False,0.0,False,1.607720366347629,0.25986592890734783
PX-056,108.34445894472931,-7.066597182526216,-0.027619430315468207,False,0.0,False,1.607720366347629,0.25986592890734783
PX-057,108.37859492552586,-7.066597182526216,0.547906354241606,False,0.0,False,1.607720366347629,0.25986592890734783
PX-058,108.37949324080998,-7.066597182526216,0.5974912082641985,False,0.0,False,1.607720366347629,0.25986592890734783
PX-059,108.38128987137821,-7.066597182526216,0.743083776323326,False,0.0,False,1.607720366347629,0.25986592890734783
PX-060,108.38218818666233,-7.066597182526216,0.7139393501356022,False,0.0,False,1.607720366347629,0.25986592890734783
PX-061,108.38308650194645,-7.066597182526216,0.7103182146768976,False,0.0,False,1.607720366347629,0.25986592890734783
PX-062,108.38398481723057,-7.066597182526216,0.6144351883814867,False,0.0,False,1.607720366347629,0.25986592890734783
PX-063,108.38488313251469,-7.066597182526216,0.5595099416788791,False,0.0,False,1.607720366347629,0.25986592890734783
PX-064,108.3857814477988,-7.066597182526216,0.4848707573736277,False,0.0,False,1.607720366347629,0.25986592890734783
PX-065,108.38667976308292,-7.066597182526216,0.3776801532701448,False,0.0,False,1.607720366347629,0.25986592890734783
PX-066,108.38757807836706,-7.066597182526216,0.3048898503195048,False,0.0,False,1.607720366347629,0.25986592890734783
PX-067,108.38847639365117,-7.066597182526216,0.32739148493442904,False,0.0,False,1.607720366347629,0.25986592890734783
PX-068,108.24384763290793,-7.065698867242097,0.34678040239978003,False,0.0,False,1.607720366347629,0.25986592890734783
PX-069,108.24474594819205,-7.065698867242097,0.34269265751488476,False,0.0,False,1.607720366347629,0.25986592890734783
PX-070,108.24564426347617,-7.065698867242097,0.2894310091281884,False,0.0,False,1.607720366347629,0.25986592890734783
PX-071,108.24654257876028,-7.065698867242097,0.18581480355311975,False,0.0,False,1.607720366347629,0.25986592890734783
PX-072,108.2474408940444,-7.065698867242097,0.19163457302788167,False,0.0,False,1.607720366347629,0.25986592890734783
PX-073,108.24833920932852,-7.065698867242097,0.19155821049553623,False,0.0,False,1.607720366347629,0.25986592890734783
PX-074,108.24923752461264,-7.065698867242097,0.2604231560074304,False,0.0,False,1.607720366347629,0.25986592890734783
PX-075,108.25013583989676,-7.065698867242097,0.2835629126981818,False,0.0,False,1.607720366347629,0.25986592890734783
PX-076,108.25103415518089,-7.065698867242097,0.30119303752533355,False,0.0,False,1.607720366347629,0.25986592890734783
PX-077,108.25193247046501,-7.065698867242097,0.22727516563251804,False,0.0,False,1.607720366347629,0.25986592890734783
PX-078,108.25283078574913,-7.065698867242097,0.22907050586281308,False,0.0,False,1.607720366347629,0.25986592890734783
PX-079,108.25372910103324,-7.065698867242097,0.21027818257720376,False,0.0,False,1.607720366347629,0.25986592890734783
PX-080,108.33817073774048,-7.065698867242097,0.11630207263183578,False,0.0,False,1.607720366347629,0.25986592890734783
PX-081,108.3390690530246,-7.065698867242097,0.10781984308487225,False,0.0,False,1.607720366347629,0.25986592890734783
PX-082,108.33996736830872,-7.065698867242097,0.11249963658220352,False,0.0,False,1.607720366347629,0.25986592890734783
PX-083,108.34086568359284,-7.065698867242097,0.1102170889488967,False,0.0,False,1.607720366347629,0.25986592890734783
PX-084,108.34176399887696,-7.065698867242097,0.10955515065555588,False,0.0,False,1.607720366347629,0.25986592890734783
PX-085,108.34266231416107,-7.065698867242097,0.05087321646265863,False,0.0,False,1.607720366347629,0.25986592890734783
PX-086,108.3435606294452,-7.065698867242097,0.037468116926666184,False,0.0,False,1.607720366347629,0.25986592890734783
PX-087,108.34445894472931,-7.065698867242097,0.0643386455849928,False,0.0,False,1.607720366347629,0.25986592890734783
PX-088,108.37859492552586,-7.065698867242097,0.48349070684073503,False,0.0,False,1.607720366347629,0.25986592890734783
PX-089,108.37949324080998,-7.065698867242097,0.5877358098679348,False,0.0,False,1.607720366347629,0.25986592890734783
PX-090,108.3803915560941,-7.065698867242097,0.6449737261808242,False,0.0,False,1.607720366347629,0.25986592890734783
PX-091,108.38128987137821,-7.065698867242097,0.6547001594032817,False,0.0,False,1.607720366347629,0.25986592890734783
